competitor_id,player_jersey_number,player_full_name,player_abv_name,player_position,player_status,passing_COMP,passing_ATT,passing_COMP%,passing_YDS,passing_TD,passing_INT,passing_LONG,passing_YDS/ATT,passing_AY/A,rushing_ATT,rushing_YDS,rushing_TD,rushing_LONG,rushing_AVG,receiving_TGT,receiving_REC,receiving_YDS,receiving_YAC,receiving_TD,receiving_LONG,receiving_AVG,receiving_YDS/TGT,receiving_CATCH%,defense_SOLO,defense_SACKS,defense_TFL,defense_INT,defense_FF,defense_FR,defense_ST_TAK,kicking_FGM,kicking_FGA,kicking_FG%,kicking_FG_LONG,kicking_XP,kicking_ROUGE,kickoffs_NUM,kickoffs_YDS,kickoffs_LONG,punting_NO,punting_GROSS_YDS,punting_GROSS_AVG,punting_LONG,punting_IN_10,kick_return_NUM,kick_return_YDS,kick_return_LONG,kick_return_AVG,punt_return_NUM,punt_return_YDS,punt_return_LONG,punt_return_AVG,game_id,team_id,team_abv,team_name,season_type,last_updated,season
1007090,3,C.J. Coldon,C.J. Coldon,Defensive_DefensiveBack,Started,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,13419719,93775,BC,BC Lions,Regular Season,2026-09-05T13:09:45.302148,2026
1008481,23,Stantley Thomas-Oliver III,Stantley Thomas-Oliver III,Defensive_DefensiveBack,Started,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,13419719,93775,BC,BC Lions,Regular Season,2026-09-05T13:09:45.302148,2026
1012377,18,Justin McInnis,Justin McInnis,Offensive_WideReceiver,Started,,,,,,,,,,,,,,,5.0,5.0,47.0,22.0,0.0,18.0,9.4,9.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13419719,93775,BC,BC Lions,Regular Season,2026-09-05T13:09:45.302148,2026
1013402,83,Stanley Berryhill III,Stanley Berryhill III,Offensive_WideReceiver,Started,,,,,,,,,,,,,,,1.0,1.0,58.0,29.0,0.0,58.0,58.0,58.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,22.0,22.0,22.0,3.0,35.0,15.0,11.667,13419719,93775,BC,BC Lions,Regular Season,2026-09-05T13:09:45.302148,2026
1015592,24,Patrice Rene,Patrice Rene,Defensive_DefensiveBack,ActiveNotPlayed,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,13419719,93775,BC,BC Lions,Regular Season,2026-09-05T13:09:45.302148,2026
1021684,12,Nathan Rourke,Nathan Rourke,Offensive_Quarterback,Started,22.0,28.0,0.786,355.0,2.0,1.0,58.0,12.679,12.5,1.0,19.0,0,19,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13419719,93775,BC,BC Lions,Regular Season,2026-09-05T13:09:45.302148,2026
1080752,9,Deontai Williams,Deontai Williams,Defensive_Linebacker,Started,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,13419719,93775,BC,BC Lions,Regular Season,2026-09-05T13:09:45.302148,2026
1086308,21,Ronald Kent Jr.,Ronald Kent Jr.,Defensive_DefensiveBack,Started,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,13419719,93775,BC,BC Lions,Regular Season,2026-09-05T13:09:45.302148,2026
1349478,27,Josh Hagerty,Josh Hagerty,Defensive_DefensiveBack,ActiveNotPlayed,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,13419719,93775,BC,BC Lions,Regular Season,2026-09-05T13:09:45.302148,2026
1349807,20,James Butler,James Butler,Offensive_RunningBack,ActiveNotPlayed,,,,,,,,,,3.0,14.0,0,13,4.667,3.0,3.0,23.0,23.0,0.0,12.0,7.667,7.667,1.0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,13419719,93775,BC,BC Lions,Regular Season,2026-09-05T13:09:45.302148,2026
1349808,91,Nathan Cherry,Nathan Cherry,Defensive_DefensiveLineman,ActiveNotPlayed,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,13419719,93775,BC,BC Lions,Regular Season,2026-09-05T13:09:45.302148,2026
1349811,86,Jevon Cottoy,Jevon Cottoy,Offensive_WideReceiver,Started,,,,,,,,,,,,,,,6.0,6.0,110.0,39.0,1.0,29.0,18.333,18.333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13419719,93775,BC,BC Lions,Regular Season,2026-09-05T13:09:45.302148,2026
1349819,6,T.J Lee,T.J Lee,Defensive_DefensiveBack,Started,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,13419719,93775,BC,BC Lions,Regular Season,2026-09-05T13:09:45.302148,2026
1349844,10,Sean Whyte,Sean Whyte,Kicker,ActiveNotPlayed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,1.0,44,3.0,0.0,,,,,,,,,,,,,,,,,13419719,93775,BC,BC Lions,Regular Season,2026-09-05T13:09:45.302148,2026
1350486,31,Adam Konar,Adam Konar,Defensive_Linebacker,ActiveNotPlayed,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,13419719,93775,BC,BC Lions,Regular Season,2026-09-05T13:09:45.302148,2026
1357246,34,Zander Horvath,Zander Horvath,Offensive_RunningBack,Started,,,,,,,,,,10.0,43.0,1,14,4.3,3.0,1.0,33.0,4.0,0.0,33.0,33.0,11.0,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13419719,93775,BC,BC Lions,Regular Season,2026-09-05T13:09:45.302148,2026
1397554,35,Woodly Appolon,Woodly Appolon,Defensive_Linebacker,ActiveNotPlayed,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,13419719,93775,BC,BC Lions,Regular Season,2026-09-05T13:09:45.302148,2026
1400561,98,Levi Bell,Levi Bell,Defensive_DefensiveLineman,Started,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,13419719,93775,BC,BC Lions,Regular Season,2026-09-05T13:09:45.302148,2026
1404963,82,Kieran Poissant,Kieran Poissant,Offensive_WideReceiver,ActiveNotPlayed,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,13419719,93775,BC,BC Lions,Regular Season,2026-09-05T13:09:45.302148,2026
1464510,44,Ralen Goforth,Ralen Goforth,Defensive_Linebacker,ActiveNotPlayed,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,13419719,93775,BC,BC Lions,Regular Season,2026-09-05T13:09:45.302148,2026
1470674,17,Carl Meyer,Carl Meyer,Kicker,ActiveNotPlayed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,254.0,67.0,4.0,225.0,56.25,60.0,0.0,,,,,,,,,13419719,93775,BC,BC Lions,Regular Season,2026-09-05T13:09:45.302148,2026
1483768,84,Jermaine Jackson,Jermaine Jackson,Offensive_WideReceiver,Started,,,,,,,,,,,,,,,3.0,1.0,24.0,4.0,0.0,24.0,24.0,8.0,0.333,,,,,,,,,,,,,,,,,,,,,,1.0,19.0,19.0,19.0,,,,,13419719,93775,BC,BC Lions,Regular Season,2026-09-05T13:09:45.302148,2026
1497134,48,Hayden Harris,Hayden Harris,Defensive_DefensiveLineman,ActiveNotPlayed,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,13419719,93775,BC,BC Lions,Regular Season,2026-09-05T13:09:45.302148,2026
1506991,96,David Gusta,David Gusta,Defensive_DefensiveLineman,Started,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,13419719,93775,BC,BC Lions,Regular Season,2026-09-05T13:09:45.302148,2026
1521552,42,Parker McKenna,Parker McKenna,Defensive_Linebacker,Started,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,13419719,93775,BC,BC Lions,Regular Season,2026-09-05T13:09:45.302148,2026
1596551,41,Cameron Foran,Cameron Foran,LongSnapper,ActiveNotPlayed,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,13419719,93775,BC,BC Lions,Regular Season,2026-09-05T13:09:45.302148,2026
1601197,33,Jackson Findlay,Jackson Findlay,Defensive_DefensiveBack,Started,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,13419719,93775,BC,BC Lions,Regular Season,2026-09-05T13:09:45.302148,2026
835951,93,Lorenzo Mauldin IV,Lorenzo Mauldin IV,Defensive_DefensiveLineman,ActiveNotPlayed,,,,,,,,,,,,,,,,,,,,,,,,3,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,13419719,93775,BC,BC Lions,Regular Season,2026-09-05T13:09:45.302148,2026
998538,4,Keon Hatcher,Keon Hatcher,Offensive_WideReceiver,Started,,,,,,,,,,,,,,,6.0,5.0,60.0,32.0,1.0,23.0,12.0,10.0,0.833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13419719,93775,BC,BC Lions,Regular Season,2026-09-05T13:09:45.302148,2026
999245,53,Darnell Sankey,Darnell Sankey,Defensive_Linebacker,Started,,,,,,,,,,,,,,,,,,,,,,,,7,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,13419719,93775,BC,BC Lions,Regular Season,2026-09-05T13:09:45.302148,2026
999389,2,Casey Sayles,Casey Sayles,Defensive_DefensiveLineman,Started,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,13419719,93775,BC,BC Lions,Regular Season,2026-09-05T13:09:45.302148,2026
1004002,50,Derick Roberson,Derick Roberson,Defensive_End,Started,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,13419719,106752,SSK,Saskatchewan Roughriders,Regular Season,2026-09-05T13:09:45.302148,2026
1007936,17,Tommy Stevens,Tommy Stevens,Offensive_Quarterback,ActiveNotPlayed,,,,,,,,,,4.0,11.0,0,5,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13419719,106752,SSK,Saskatchewan Roughriders,Regular Season,2026-09-05T13:09:45.302148,2026
1008130,5,Antoine Brooks Jr.,Antoine Brooks Jr.,Defensive_Linebacker,Started,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,13419719,106752,SSK,Saskatchewan Roughriders,Regular Season,2026-09-05T13:09:45.302148,2026
1012862,2,Josh Woods,Josh Woods,Defensive_Linebacker,Started,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,13419719,106752,SSK,Saskatchewan Roughriders,Regular Season,2026-09-05T13:09:45.302148,2026
1014314,22,Damarcus Fields,Damarcus Fields,Defensive_DefensiveBack,Started,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,13419719,106752,SSK,Saskatchewan Roughriders,Regular Season,2026-09-05T13:09:45.302148,2026
1014484,47,Aubrey Miller Jr.,Aubrey Miller Jr.,Defensive_Linebacker,ActiveNotPlayed,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,13419719,106752,SSK,Saskatchewan Roughriders,Regular Season,2026-09-05T13:09:45.302148,2026
1020372,3,KeeSean Johnson,KeeSean Johnson,Offensive_WideReceiver,Started,,,,,,,,,,,,,,,9.0,6.0,79.0,19.0,0.0,24.0,13.167,8.778,0.667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13419719,106752,SSK,Saskatchewan Roughriders,Regular Season,2026-09-05T13:09:45.302148,2026
1077098,19,Samuel Emilus,Samuel Emilus,Offensive_WideReceiver,Started,,,,,,,,,,,,,,,12.0,7.0,66.0,8.0,0.0,14.0,9.429,5.5,0.583,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,13419719,106752,SSK,Saskatchewan Roughriders,Regular Season,2026-09-05T13:09:45.302148,2026
1130108,6,Jameer Thurman,Jameer Thurman,Defensive_Linebacker,Started,,,,,,,,,,,,,,,,,,,,,,,,5,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,13419719,106752,SSK,Saskatchewan Roughriders,Regular Season,2026-09-05T13:09:45.302148,2026
1130112,9,James Vaughters,James Vaughters,Defensive_DefensiveLineman,Started,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,13419719,106752,SSK,Saskatchewan Roughriders,Regular Season,2026-09-05T13:09:45.302148,2026
1349536,7,Trevor Harris,Trevor Harris,Offensive_Quarterback,Started,28.0,42.0,0.667,356.0,1.0,2.0,36.0,8.476,6.809523809523809,2.0,20.0,0,10,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13419719,106752,SSK,Saskatchewan Roughriders,Regular Season,2026-09-05T13:09:45.302148,2026
1350465,42,Mike Rose,Mike Rose,Defensive_DefensiveLineman,Started,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,13419719,106752,SSK,Saskatchewan Roughriders,Regular Season,2026-09-05T13:09:45.302148,2026
1350586,25,Nelson Lokombo,Nelson Lokombo,Defensive_DefensiveBack,Started,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,13419719,106752,SSK,Saskatchewan Roughriders,Regular Season,2026-09-05T13:09:45.302148,2026
1384818,31,Jonathan Edouard,Jonathan Edouard,Defensive_DefensiveBack,Started,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,13419719,106752,SSK,Saskatchewan Roughriders,Regular Season,2026-09-05T13:09:45.302148,2026
1403970,1,James Letcher Jr.,James Letcher Jr.,Offensive_WideReceiver,ActiveNotPlayed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,84.0,31.0,28.0,4.0,62.0,23.0,15.5,13419719,106752,SSK,Saskatchewan Roughriders,Regular Season,2026-09-05T13:09:45.302148,2026
1404092,30,Thomas Bertrand-Hudon,Thomas Bertrand-Hudon,Offensive_RunningBack,ActiveNotPlayed,,,,,,,,,,2.0,5.0,0,5,2.5,4.0,4.0,31.0,14.0,0.0,13.0,7.75,7.75,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,19.0,19.0,19.0,,,,,13419719,106752,SSK,Saskatchewan Roughriders,Regular Season,2026-09-05T13:09:45.302148,2026
1404980,21,Jaxon Ford,Jaxon Ford,Defensive_DefensiveBack,Started,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,13419719,106752,SSK,Saskatchewan Roughriders,Regular Season,2026-09-05T13:09:45.302148,2026
1468043,65,Daniel Johnson,Daniel Johnson,Offensive_OffensiveLineman,ActiveNotPlayed,,,,,,,,,,,,,,,1.0,1.0,17.0,12.0,0.0,17.0,17.0,17.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13419719,106752,SSK,Saskatchewan Roughriders,Regular Season,2026-09-05T13:09:45.302148,2026
1468449,18,Dhel Duncan-Busby,Dhel Duncan-Busby,Offensive_WideReceiver,Started,,,,,,,,,,,,,,,5.0,4.0,85.0,19.0,1.0,32.0,21.25,17.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13419719,106752,SSK,Saskatchewan Roughriders,Regular Season,2026-09-05T13:09:45.302148,2026
1468451,28,Melique Straker,Melique Straker,Defensive_Linebacker,ActiveNotPlayed,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,13419719,106752,SSK,Saskatchewan Roughriders,Regular Season,2026-09-05T13:09:45.302148,2026
1485313,24,Quali Conley,Quali Conley,Offensive_RunningBack,Started,,,,,,,,,,8.0,33.0,0,11,4.125,2.0,1.0,11.0,9.0,0.0,11.0,11.0,5.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13419719,106752,SSK,Saskatchewan Roughriders,Regular Season,2026-09-05T13:09:45.302148,2026
1487114,96,Ali Saad,Ali Saad,Defensive_DefensiveLineman,ActiveNotPlayed,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,13419719,106752,SSK,Saskatchewan Roughriders,Regular Season,2026-09-05T13:09:45.302148,2026
1488508,12,Malcolm Bell,Malcolm Bell,Defensive_DefensiveBack,ActiveNotPlayed,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,13419719,106752,SSK,Saskatchewan Roughriders,Regular Season,2026-09-05T13:09:45.302148,2026
1499039,98,Desmond Evans,Desmond Evans,Defensive_DefensiveLineman,ActiveNotPlayed,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,13419719,106752,SSK,Saskatchewan Roughriders,Regular Season,2026-09-05T13:09:45.302148,2026
1507913,80,Dylan Djete,Dylan Djete,Offensive_WideReceiver,Started,,,,,,,,,,,,,,,3.0,2.0,22.0,4.0,0.0,13.0,11.0,7.333,0.667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13419719,106752,SSK,Saskatchewan Roughriders,Regular Season,2026-09-05T13:09:45.302148,2026
1510443,11,Alex Hale,Alex Hale,Kicker,ActiveNotPlayed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,1.0,47,1.0,0.0,2.0,133.0,68.0,,,,,,,,,,,,,,13419719,106752,SSK,Saskatchewan Roughriders,Regular Season,2026-09-05T13:09:45.302148,2026
1512298,91,Oscar Chapman,Oscar Chapman,Punter,ActiveNotPlayed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,187.0,46.75,52.0,0.0,,,,,,,,,13419719,106752,SSK,Saskatchewan Roughriders,Regular Season,2026-09-05T13:09:45.302148,2026
1514403,88,Johnny Johnson III,Johnny Johnson III,Offensive_WideReceiver,Started,,,,,,,,,,,,,,,6.0,3.0,45.0,20.0,0.0,36.0,15.0,7.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13419719,106752,SSK,Saskatchewan Roughriders,Regular Season,2026-09-05T13:09:45.302148,2026
1514743,48,David Gbenda,David Gbenda,Defensive_Linebacker,ActiveNotPlayed,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,13419719,106752,SSK,Saskatchewan Roughriders,Regular Season,2026-09-05T13:09:45.302148,2026
999126,8,Marcus Sayles,Marcus Sayles,Defensive_DefensiveBack,Started,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,13419719,106752,SSK,Saskatchewan Roughriders,Regular Season,2026-09-05T13:09:45.302148,2026
1012104,39,Jaylen Smith,Jaylen Smith,Defensive_Linebacker,Started,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,13419720,110380,WPG,Winnipeg Blue Bombers,Regular Season,2026-09-05T13:09:45.302148,2026
1014288,33,Tony Jones,Tony Jones,Defensive_Linebacker,Started,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,13419720,110380,WPG,Winnipeg Blue Bombers,Regular Season,2026-09-05T13:09:45.302148,2026
1015193,80,Ontaria Wilson,Ontaria Wilson,Offensive_WideReceiver,Started,,,,,,,,,,,,,,,10.0,9.0,114.0,69.0,2.0,26.0,12.667,11.4,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13419720,110380,WPG,Winnipeg Blue Bombers,Regular Season,2026-09-05T13:09:45.302148,2026
1018781,12,Tim White,Tim White,Offensive_WideReceiver,Started,,,,,,,,,,,,,,,8.0,6.0,96.0,47.0,0.0,26.0,16.0,12.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13419720,110380,WPG,Winnipeg Blue Bombers,Regular Season,2026-09-05T13:09:45.302148,2026
1078857,9,Bryce Perkins,Bryce Perkins,Offensive_Quarterback,ActiveNotPlayed,,,,,,,,,,9.0,12.0,2,2,1.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13419720,110380,WPG,Winnipeg Blue Bombers,Regular Season,2026-09-05T13:09:45.302148,2026
1082157,31,Evan Holm,Evan Holm,Defensive_DefensiveBack,Started,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,1,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,13419720,110380,WPG,Winnipeg Blue Bombers,Regular Season,2026-09-05T13:09:45.302148,2026
1082183,20,Brady Oliveira,Brady Oliveira,Offensive_RunningBack,Started,,,,,,,,,,16.0,106.0,1,16,6.625,2.0,1.0,2.0,1.0,0.0,2.0,2.0,1.0,0.5,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,13419720,110380,WPG,Winnipeg Blue Bombers,Regular Season,2026-09-05T13:09:45.302148,2026
1131290,94,Jake Ceresna,Jake Ceresna,Defensive_Tackle,Started,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,13419720,110380,WPG,Winnipeg Blue Bombers,Regular Season,2026-09-05T13:09:45.302148,2026
1243886,14,Sergio Castillo,Sergio Castillo,Kicker,ActiveNotPlayed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,1.0,51,5.0,0.0,6.0,396.0,71.0,,,,,,,,,,,,,,13419720,110380,WPG,Winnipeg Blue Bombers,Regular Season,2026-09-05T13:09:45.302148,2026
1349490,83,Tommy Nield,Tommy Nield,Offensive_WideReceiver,Started,,,,,,,,,,,,,,,5.0,5.0,62.0,9.0,0.0,22.0,12.4,12.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13419720,110380,WPG,Winnipeg Blue Bombers,Regular Season,2026-09-05T13:09:45.302148,2026
1349515,8,Zach Collaros,Zach Collaros,Offensive_Quarterback,Started,26.0,32.0,0.812,324.0,2.0,0.0,26.0,10.125,11.375,2.0,9.0,0,5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13419720,110380,WPG,Winnipeg Blue Bombers,Regular Season,2026-09-05T13:09:45.302148,2026
1349519,10,Nic Demski,Nic Demski,Offensive_WideReceiver,Started,,,,,,,,,,,,,,,2.0,2.0,17.0,13.0,0.0,13.0,8.5,8.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13419720,110380,WPG,Winnipeg Blue Bombers,Regular Season,2026-09-05T13:09:45.302148,2026
1349541,99,Cameron Lawson,Cameron Lawson,Defensive_Tackle,Started,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,13419720,110380,WPG,Winnipeg Blue Bombers,Regular Season,2026-09-05T13:09:45.302148,2026
1349561,19,Kyrie Wilson,Kyrie Wilson,Defensive_Linebacker,Started,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,13419720,110380,WPG,Winnipeg Blue Bombers,Regular Season,2026-09-05T13:09:45.302148,2026
1384562,82,Gavin Cobb,Gavin Cobb,Offensive_WideReceiver,Started,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13419720,110380,WPG,Winnipeg Blue Bombers,Regular Season,2026-09-05T13:09:45.302148,2026
1401587,49,Michael Ayers,Michael Ayers,Defensive_Linebacker,ActiveNotPlayed,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,13419720,110380,WPG,Winnipeg Blue Bombers,Regular Season,2026-09-05T13:09:45.302148,2026
1403880,16,Jake Kelly,Jake Kelly,Defensive_DefensiveBack,Started,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,13419720,110380,WPG,Winnipeg Blue Bombers,Regular Season,2026-09-05T13:09:45.302148,2026
1403894,18,Jamieson Sheahan,Jamieson Sheahan,Punter,ActiveNotPlayed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,105.0,52.5,54.0,0.0,,,,,,,,,13419720,110380,WPG,Winnipeg Blue Bombers,Regular Season,2026-09-05T13:09:45.302148,2026
1464504,23,Trey Vaval,Trey Vaval,Defensive_DefensiveBack,Started,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,0,,,,,,,,,,,,,,,3.0,90.0,43.0,30.0,3.0,34.0,16.0,11.333,13419720,110380,WPG,Winnipeg Blue Bombers,Regular Season,2026-09-05T13:09:45.302148,2026
1468039,25,Michael Chris-Ike,Michael Chris-Ike,Offensive_RunningBack,ActiveNotPlayed,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,13419720,110380,WPG,Winnipeg Blue Bombers,Regular Season,2026-09-05T13:09:45.302148,2026
1468454,86,Kevens Clercius,Kevens Clercius,Offensive_WideReceiver,ActiveNotPlayed,,,,,,,,,,,,,,,2.0,2.0,24.0,16.0,0.0,14.0,12.0,12.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13419720,110380,WPG,Winnipeg Blue Bombers,Regular Season,2026-09-05T13:09:45.302148,2026
1485301,93,Michael Fletcher,Michael Fletcher,Defensive_Tackle,ActiveNotPlayed,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,13419720,110380,WPG,Winnipeg Blue Bombers,Regular Season,2026-09-05T13:09:45.302148,2026
1487645,45,David Reese,David Reese,Defensive_End,Started,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,13419720,110380,WPG,Winnipeg Blue Bombers,Regular Season,2026-09-05T13:09:45.302148,2026
1507852,34,Connor Shay,Connor Shay,Defensive_Linebacker,ActiveNotPlayed,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,13419720,110380,WPG,Winnipeg Blue Bombers,Regular Season,2026-09-05T13:09:45.302148,2026
1602442,48,Lane Novak,Lane Novak,Defensive_Linebacker,ActiveNotPlayed,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,13419720,110380,WPG,Winnipeg Blue Bombers,Regular Season,2026-09-05T13:09:45.302148,2026
